transaction_id;account_id;transaction_date;amount;transaction_type;channel
670;100025;2025-06-05;308;debit;transfer
671;100025;2025-11-02;4723;credit;online
672;100025;2025-11-29;2156;credit;branch
673;100025;2025-12-09;4020;debit;online
674;100025;2025-08-05;3723;debit;card
675;100025;2025-10-08;1507;debit;atm
676;100025;2025-03-02;4580;credit;atm
677;100025;2025-01-28;2739;debit;online
678;100025;2025-04-27;4977;debit;card
679;100025;2025-07-26;1487;credit;atm
680;100025;2025-06-09;3080;credit;card
681;100025;2025-09-04;2089;credit;branch
682;100025;2025-06-10;764;debit;atm
683;100025;2025-09-19;2398;debit;transfer
684;100025;2025-04-11;996;debit;card
685;100025;2025-08-27;930;credit;online
686;100025;2025-07-03;3764;credit;branch
687;100025;2025-06-23;4496;debit;payroll
688;100025;2025-06-07;3900;debit;branch
689;100025;2025-11-05;1698;credit;online
690;100025;2025-12-10;4627;credit;payroll
691;100025;2025-02-16;3789;debit;transfer
692;100025;2025-07-11;3056;credit;card
693;100025;2025-06-11;1326;debit;online
694;100025;2025-12-25;3427;credit;transfer
695;100025;2025-01-02;2155;credit;transfer
696;100025;2025-11-09;847;credit;payroll
697;100025;2025-11-07;3924;debit;branch
698;100025;2025-06-15;800;credit;payroll
699;100025;2025-07-31;4109;debit;online
700;100025;2025-06-23;341;credit;payroll
701;100025;2025-04-05;205;debit;branch
702;100025;2025-12-04;3375;debit;card
703;100025;2025-01-20;4763;credit;card
704;100025;2025-05-21;1841;credit;branch
705;100026;2025-06-18;494;debit;branch
706;100026;2025-08-17;3597;debit;atm
707;100026;2025-12-06;979;debit;branch
708;100026;2025-01-03;1036;credit;branch
709;100026;2025-12-18;3770;debit;card
710;100026;2025-08-24;2768;credit;atm
711;100026;2025-06-21;1064;debit;transfer
712;100026;2025-05-01;2182;credit;payroll
713;100026;2025-02-26;1397;credit;online
714;100026;2025-06-09;574;credit;payroll
715;100026;2025-01-31;4761;credit;payroll
716;100026;2025-09-20;1776;debit;transfer
717;100026;2025-07-05;901;debit;card
718;100026;2025-09-02;2211;credit;payroll
719;100026;2025-10-10;321;credit;card
720;100027;2025-04-26;4431;debit;atm
721;100027;2025-02-01;2532;credit;payroll
722;100027;2025-10-04;399;debit;online
723;100027;2025-06-26;3830;debit;payroll
724;100027;2025-10-08;1389;credit;payroll
725;100027;2025-11-24;3356;debit;atm
726;100027;2025-06-06;780;credit;transfer
727;100027;2025-11-09;43;debit;branch
728;100027;2025-03-29;794;credit;transfer
729;100027;2025-01-17;4017;debit;atm
730;100027;2025-09-30;4090;credit;transfer
731;100027;2025-01-27;301;credit;atm
732;100027;2025-09-05;3117;credit;atm
733;100027;2025-01-30;2778;credit;branch
734;100027;2025-05-25;117;credit;transfer
735;100027;2025-10-02;814;credit;branch
736;100027;2025-12-02;112;debit;online
737;100027;2025-01-24;531;credit;payroll
738;100027;2025-08-27;1217;credit;atm
739;100027;2025-11-27;3140;credit;atm
740;100027;2025-04-25;2145;debit;transfer
741;100027;2025-03-30;699;debit;online
742;100027;2025-10-19;2330;debit;card
743;100027;2025-12-30;523;debit;atm
744;100027;2025-01-17;1246;debit;transfer
745;100027;2025-02-03;4160;credit;card
746;100027;2025-03-06;685;credit;online
747;100027;2025-12-30;3827;credit;atm
748;100027;2025-01-26;906;credit;card
749;100027;2025-09-23;2714;debit;payroll
750;100027;2025-11-10;3683;debit;atm
751;100027;2025-05-10;2607;debit;card
752;100027;2025-04-19;4910;debit;branch
753;100027;2025-02-05;2927;debit;transfer
754;100027;2025-05-03;4582;debit;transfer
755;100028;2025-04-18;4246;debit;branch
756;100028;2025-05-12;1299;credit;online
757;100028;2025-09-10;2760;debit;branch
758;100028;2025-12-10;4598;credit;payroll
759;100028;2025-03-02;4216;debit;card
760;100028;2025-11-27;4635;debit;online
761;100028;2025-01-19;252;credit;transfer
762;100028;2025-09-07;2977;debit;atm
763;100028;2025-03-11;2738;debit;atm
764;100028;2025-12-14;4200;credit;card
765;100028;2025-07-28;3144;credit;card
766;100028;2025-07-01;1225;debit;payroll
767;100028;2025-05-05;4903;debit;payroll
768;100028;2025-05-08;4843;debit;atm
769;100028;2025-03-25;1320;debit;payroll
770;100028;2025-03-03;2429;debit;online
771;100028;2025-06-17;1959;credit;payroll
772;100028;2025-08-21;2240;credit;online
773;100028;2025-06-27;3140;credit;card
774;100028;2025-06-04;4711;credit;branch
775;100028;2025-12-14;1092;debit;card
776;100028;2025-05-13;3546;credit;transfer
777;100028;2025-12-11;72;debit;branch
778;100028;2025-09-24;3799;debit;card
779;100028;2025-01-18;4948;credit;payroll
780;100029;2025-03-07;2988;debit;online
781;100029;2025-06-12;327;debit;online
782;100029;2025-10-03;3525;credit;online
783;100029;2025-09-25;1593;credit;payroll
784;100029;2025-12-22;3117;credit;card
785;100029;2025-12-13;3224;debit;online
786;100029;2025-08-27;1154;credit;payroll
787;100029;2025-02-23;62;debit;branch
788;100029;2025-07-15;2108;credit;branch
789;100029;2025-03-18;1600;credit;atm
790;100029;2025-02-27;2189;credit;payroll
791;100029;2025-11-11;4292;debit;card
792;100029;2025-06-20;4721;credit;payroll
793;100029;2025-02-26;1016;debit;transfer
794;100029;2025-02-18;3450;credit;card
795;100029;2025-02-20;1991;credit;transfer
796;100029;2025-01-21;785;credit;branch
797;100029;2025-01-11;1518;credit;payroll
798;100029;2025-05-11;4250;credit;card
799;100029;2025-12-27;1781;debit;atm
800;100029;2025-09-12;3129;debit;payroll
801;100029;2025-02-13;2228;debit;atm
802;100029;2025-08-12;1946;credit;payroll
803;100029;2025-10-06;1384;credit;card
804;100029;2025-04-18;1140;debit;transfer
805;100029;2025-06-10;4316;debit;transfer
806;100029;2025-12-30;4947;debit;transfer
807;100029;2025-08-23;1700;debit;branch
808;100029;2025-03-12;4791;credit;card
809;100029;2025-06-14;1739;debit;atm
810;100029;2025-03-11;3569;credit;transfer
811;100029;2025-06-04;591;credit;transfer
812;100030;2025-11-25;1681;credit;card
813;100030;2025-09-14;687;credit;payroll
814;100030;2025-08-19;638;credit;transfer
815;100030;2025-04-22;3499;credit;transfer
816;100030;2025-12-20;354;debit;card
817;100030;2025-02-17;3650;credit;transfer
818;100030;2025-10-16;1793;debit;branch
819;100030;2025-04-06;1544;credit;payroll
820;100030;2025-09-14;3745;credit;atm
821;100030;2025-08-28;4850;credit;transfer
822;100030;2025-09-17;3317;credit;branch
823;100030;2025-09-29;17;credit;transfer
824;100030;2025-11-10;1219;debit;card
825;100030;2025-08-26;1439;credit;card
826;100030;2025-01-20;4473;debit;card
827;100030;2025-04-05;4034;debit;online
828;100031;2025-12-12;4390;debit;branch
829;100031;2025-07-03;3535;credit;payroll
830;100031;2025-09-11;2684;credit;branch
831;100031;2025-06-01;4152;credit;card
832;100031;2025-01-21;2559;credit;transfer
833;100031;2025-01-14;2273;debit;transfer
834;100031;2025-06-30;2131;credit;payroll
835;100031;2025-04-09;4604;credit;online
836;100031;2025-12-03;3288;credit;payroll
837;100031;2025-04-02;4398;debit;card
838;100031;2025-06-04;969;credit;atm
839;100031;2025-08-02;2050;debit;payroll
840;100031;2025-04-30;4343;credit;payroll
841;100031;2025-03-15;2076;debit;payroll
842;100031;2025-08-05;836;credit;atm
843;100031;2025-04-12;1974;credit;transfer
844;100031;2025-04-27;639;debit;atm
845;100032;2025-05-10;1870;credit;transfer
846;100032;2025-03-10;129;debit;branch
847;100032;2025-01-31;3618;debit;atm
848;100032;2025-08-16;1547;credit;transfer
849;100032;2025-10-13;1889;debit;online
850;100032;2025-05-08;988;debit;payroll
851;100032;2025-08-14;42;credit;card
852;100032;2025-02-22;1201;credit;branch
853;100032;2025-03-05;3603;credit;transfer
854;100032;2025-04-25;1337;credit;online
855;100032;2025-11-18;4171;credit;online
856;100032;2025-03-03;604;credit;transfer
857;100032;2025-08-05;1831;credit;transfer
858;100032;2025-10-02;4330;debit;atm
859;100032;2025-12-20;2208;credit;online
860;100032;2025-10-30;4527;credit;online
861;100032;2025-05-15;415;credit;online
862;100032;2025-01-23;1504;credit;online
863;100032;2025-11-03;4118;credit;card
864;100032;2025-07-26;4972;credit;card
865;100032;2025-10-13;194;credit;branch
866;100032;2025-05-08;3071;debit;transfer
867;100032;2025-05-10;4214;debit;atm
868;100032;2025-04-24;3613;credit;payroll
869;100032;2025-02-14;1766;credit;card
870;100032;2025-11-11;3463;debit;transfer
871;100032;2025-07-09;3851;debit;atm
872;100032;2025-06-26;3382;debit;atm
873;100032;2025-05-11;412;debit;branch
874;100032;2025-08-11;1086;debit;card
875;100032;2025-05-11;4085;credit;card
876;100033;2025-10-05;2082;credit;branch
877;100033;2025-01-14;548;credit;payroll
878;100033;2025-12-29;3513;debit;payroll
879;100033;2025-11-23;540;debit;atm
880;100033;2025-02-01;4567;credit;transfer
881;100033;2025-12-12;819;credit;card
882;100033;2025-08-30;365;debit;branch
883;100033;2025-06-06;2663;debit;card
884;100033;2025-01-20;4309;debit;online
885;100033;2025-06-17;3503;credit;online
886;100033;2025-08-06;152;debit;card
887;100033;2025-11-09;3125;debit;online
888;100033;2025-08-29;4965;debit;payroll
889;100033;2025-04-24;2352;credit;transfer
890;100033;2025-09-13;206;credit;online
891;100033;2025-07-16;766;credit;card
892;100033;2025-11-24;1065;credit;transfer
893;100033;2025-12-26;3850;debit;online
894;100033;2025-10-28;3254;debit;branch
895;100033;2025-11-28;3921;debit;transfer
896;100033;2025-12-16;40;debit;atm
897;100033;2025-11-08;2427;debit;online
898;100033;2025-08-26;1132;credit;branch
899;100033;2025-04-26;1984;credit;transfer
900;100033;2025-07-14;3883;debit;branch
901;100033;2025-11-03;2172;credit;branch
902;100033;2025-02-21;4469;credit;card
903;100033;2025-11-14;162;debit;transfer
904;100033;2025-10-12;4082;credit;online
905;100033;2025-09-09;3963;credit;online
906;100033;2025-03-04;1139;credit;online
907;100033;2025-01-11;131;debit;transfer
908;100034;2025-12-02;3737;credit;online
909;100034;2025-01-20;4030;credit;online
910;100034;2025-08-28;2611;debit;payroll
911;100034;2025-08-04;1969;debit;branch
912;100034;2025-02-06;250;debit;payroll
913;100034;2025-02-28;1259;credit;card
914;100034;2025-01-25;1294;credit;card
915;100034;2025-12-12;4436;debit;atm
916;100034;2025-03-15;3792;debit;payroll
917;100034;2025-11-26;3933;credit;payroll
918;100034;2025-01-13;2956;credit;branch
919;100034;2025-04-22;448;debit;online
920;100034;2025-02-08;4160;debit;transfer
921;100034;2025-01-23;1170;debit;transfer
922;100034;2025-03-21;2738;credit;payroll
923;100034;2025-01-24;1465;debit;payroll
924;100034;2025-04-20;2210;credit;branch
925;100034;2025-10-26;4753;credit;transfer
926;100034;2025-12-27;2523;debit;card
927;100034;2025-09-25;3122;debit;payroll
928;100034;2025-08-01;3565;credit;payroll
929;100034;2025-11-01;3676;credit;online
930;100034;2025-05-20;207;debit;atm
931;100035;2025-04-01;4010;debit;atm
932;100035;2025-04-04;4169;debit;card
933;100035;2025-07-23;3502;debit;atm
934;100035;2025-08-15;841;debit;transfer
935;100035;2025-04-04;222;debit;online
936;100035;2025-08-09;1266;credit;online
937;100035;2025-11-23;3774;debit;card
938;100035;2025-09-14;145;debit;branch
939;100035;2025-10-17;2041;debit;online
940;100035;2025-08-04;1392;debit;online
941;100035;2025-08-31;2417;credit;atm
942;100035;2025-09-19;3320;credit;card
943;100035;2025-11-10;1562;debit;online
944;100035;2025-10-14;1638;debit;atm
945;100035;2025-06-25;564;debit;transfer
946;100035;2025-06-15;3238;credit;card
947;100035;2025-05-04;2572;credit;branch
948;100035;2025-04-21;3443;credit;transfer
949;100035;2025-12-16;4261;debit;card
950;100035;2025-05-01;1961;debit;card
951;100035;2025-06-18;1000;credit;online
952;100035;2025-01-11;3100;debit;transfer
953;100035;2025-02-09;2548;debit;branch
954;100035;2025-08-10;662;credit;payroll
955;100035;2025-07-12;2089;credit;atm
956;100035;2025-10-27;3747;debit;card
957;100035;2025-01-05;4527;credit;branch
958;100035;2025-06-20;519;debit;branch
959;100035;2025-12-23;4846;credit;online
960;100035;2025-08-28;2556;credit;card
961;100035;2025-08-18;142;debit;atm
962;100035;2025-10-22;1249;debit;branch
963;100035;2025-03-11;1670;debit;branch
964;100035;2025-02-07;3950;debit;transfer
965;100035;2025-06-08;652;credit;online
966;100036;2025-12-09;1105;credit;transfer
967;100036;2025-08-21;4160;debit;online
968;100036;2025-09-26;3839;debit;card
969;100036;2025-02-17;2285;credit;atm
970;100036;2025-06-30;3815;credit;atm
971;100036;2025-06-30;596;credit;payroll
972;100036;2025-06-27;3192;credit;card
973;100036;2025-12-18;456;debit;card
974;100036;2025-01-19;851;credit;card
975;100036;2025-03-03;2301;credit;online
976;100036;2025-04-21;3245;credit;payroll
977;100036;2025-04-26;1209;credit;card
978;100036;2025-01-02;954;debit;branch
979;100036;2025-02-23;689;debit;online
980;100036;2025-03-26;82;credit;card
981;100036;2025-11-22;3545;debit;transfer
982;100036;2025-11-14;1560;credit;branch
983;100036;2025-11-10;4905;debit;atm
984;100036;2025-09-08;806;debit;transfer
985;100036;2025-02-05;3727;credit;atm
986;100036;2025-12-20;4836;credit;payroll
987;100036;2025-04-24;4999;credit;payroll
988;100036;2025-07-30;3738;credit;card
989;100036;2025-09-10;2567;credit;branch
990;100036;2025-03-24;3888;credit;online
991;100036;2025-09-16;3170;debit;branch
992;100036;2025-06-22;4016;credit;atm
993;100036;2025-08-22;1548;debit;payroll
994;100036;2025-06-22;4476;debit;payroll
995;100036;2025-06-13;371;debit;card
996;100036;2025-03-10;4989;debit;transfer
997;100036;2025-01-27;4248;debit;atm
998;100036;2025-11-27;2017;debit;atm
999;100036;2025-01-23;928;debit;atm
1000;100036;2025-11-28;2309;credit;online
1001;100036;2025-04-04;4103;debit;online
1002;100037;2025-05-21;3500;debit;atm
1003;100037;2025-08-07;230;credit;atm
1004;100037;2025-01-15;4829;credit;online
1005;100037;2025-05-31;4911;credit;atm
1006;100037;2025-11-14;1870;debit;atm
1007;100037;2025-11-18;4007;debit;branch
1008;100037;2025-08-13;955;debit;payroll
1009;100037;2025-12-12;625;credit;transfer
1010;100037;2025-07-23;405;credit;card
1011;100037;2025-05-27;4298;debit;card
1012;100037;2025-12-17;68;debit;payroll
1013;100037;2025-01-09;3697;credit;online
1014;100037;2025-06-04;3586;debit;online
1015;100037;2025-04-27;4594;debit;card
1016;100037;2025-06-23;2568;credit;transfer
1017;100037;2025-08-08;1579;credit;branch
1018;100037;2025-08-07;1775;debit;atm
1019;100037;2025-08-05;4697;credit;atm
1020;100037;2025-07-04;2501;credit;online
1021;100037;2025-02-27;887;debit;card
1022;100037;2025-10-30;4435;credit;payroll
1023;100037;2025-03-12;1303;debit;branch
1024;100037;2025-07-23;2151;credit;atm
1025;100037;2025-01-04;3496;debit;branch
1026;100037;2025-05-20;2987;credit;payroll
1027;100037;2025-04-04;4776;credit;online
1028;100037;2025-07-23;2668;debit;payroll
1029;100037;2025-01-07;1232;debit;branch
1030;100037;2025-02-06;229;credit;branch
1031;100037;2025-10-25;668;credit;atm
1032;100037;2025-05-14;1704;credit;online
1033;100037;2025-01-24;4987;debit;transfer
1034;100037;2025-11-24;4203;debit;transfer
1035;100037;2025-03-19;1786;debit;card
1036;100037;2025-01-03;4609;credit;online
1037;100037;2025-06-06;4249;debit;branch
1038;100037;2025-03-04;1191;credit;branch
1039;100037;2025-06-17;2119;debit;transfer
1040;100037;2025-08-11;2367;credit;online
1041;100037;2025-05-06;199;credit;branch
1042;100038;2025-04-01;731;credit;payroll
1043;100038;2025-07-12;409;credit;payroll
1044;100038;2025-06-02;181;credit;payroll
1045;100038;2025-09-21;252;credit;transfer
1046;100038;2025-09-04;3302;credit;atm
1047;100038;2025-06-23;340;credit;online
1048;100038;2025-07-05;1106;debit;online
1049;100038;2025-09-22;4062;debit;branch
1050;100038;2025-11-20;150;debit;transfer
1051;100038;2025-10-08;3082;debit;transfer
1052;100038;2025-04-01;2218;debit;card
1053;100038;2025-12-05;2781;debit;atm
1054;100038;2025-11-12;2721;credit;payroll
1055;100038;2025-12-03;161;credit;online
1056;100038;2025-10-04;860;credit;card
1057;100038;2025-12-24;1868;debit;atm
1058;100038;2025-04-22;850;credit;transfer
1059;100038;2025-10-03;761;credit;online
1060;100038;2025-11-18;3340;credit;card
1061;100038;2025-02-01;4220;credit;atm
1062;100038;2025-11-21;2109;credit;branch
1063;100038;2025-01-11;1219;debit;transfer
1064;100038;2025-03-21;4925;credit;card
1065;100038;2025-06-01;4351;credit;online
1066;100038;2025-12-20;4440;debit;atm
1067;100038;2025-12-08;4667;debit;transfer
1068;100038;2025-09-15;1267;credit;payroll
1069;100038;2025-06-10;951;debit;transfer
1070;100038;2025-07-15;672;debit;card
1071;100038;2025-06-03;2441;debit;atm
1072;100038;2025-11-25;226;debit;payroll
1073;100039;2025-10-02;807;debit;atm
1074;100039;2025-07-01;27;debit;branch
1075;100039;2025-11-05;3755;credit;atm
1076;100039;2025-01-28;1427;credit;transfer
1077;100039;2025-05-21;3230;debit;card
1078;100039;2025-05-03;251;debit;transfer
1079;100039;2025-04-08;4976;debit;atm
1080;100039;2025-04-02;1583;debit;card
1081;100039;2025-08-27;516;credit;card
1082;100039;2025-03-05;2208;credit;online
1083;100039;2025-07-27;2009;credit;payroll
1084;100039;2025-12-11;549;debit;transfer
1085;100039;2025-10-26;889;debit;atm
1086;100039;2025-06-11;3980;debit;transfer
1087;100039;2025-03-28;4983;debit;transfer
1088;100039;2025-05-10;3758;debit;online
1089;100039;2025-12-17;4041;debit;online
1090;100039;2025-06-01;3412;credit;transfer
1091;100039;2025-04-02;1828;credit;atm
1092;100039;2025-07-13;2527;credit;branch
1093;100039;2025-05-21;2335;credit;branch
1094;100040;2025-06-28;2669;debit;card
1095;100040;2025-04-22;563;credit;branch
1096;100040;2025-05-07;4860;debit;transfer
1097;100040;2025-04-06;282;debit;online
1098;100040;2025-02-13;2736;credit;payroll
1099;100040;2025-01-06;4382;credit;payroll
